,feat,feattype,map_estimate,is_sturdy,Feature Type,symbol
5444,246243,gene,0.0,True,Gene,RNASEH1
5445,246269,gene,0.0,True,Gene,AFG1L
5446,246329,gene,0.0,True,Gene,STAC3
5447,246330,gene,0.0,True,Gene,PELI3
5448,246721,gene,0.0,True,Gene,POLR2J2
5449,246777,gene,0.0,True,Gene,SPESP1
5450,246778,gene,0.0,True,Gene,IL27
5451,247,gene,0.0,True,Gene,ALOX15B
5452,2475,gene,0.0,True,Gene,MTOR
5453,248,gene,0.0,True,Gene,ALPI
5454,2483,gene,0.0,True,Gene,FRG1
5455,2487,gene,0.0,True,Gene,FRZB
5456,2488,gene,0.0,True,Gene,FSHB
5457,249,gene,0.0,True,Gene,ALPL
5458,2491,gene,0.0,True,Gene,CENPI
5459,2492,gene,0.0,True,Gene,FSHR
5460,2494,gene,0.0,True,Gene,NR5A2
5461,2495,gene,0.0,True,Gene,FTH1
5462,25,gene,0.0,True,Gene,ABL1
5463,250,gene,0.0,True,Gene,ALPP
5464,251,gene,0.0,True,Gene,ALPG
5465,2512,gene,0.0,True,Gene,FTL
5466,2515,gene,0.0,True,Gene,ADAM2
5467,2516,gene,0.0,True,Gene,NR5A1
5468,2517,gene,0.0,True,Gene,FUCA1
5469,2519,gene,0.0,True,Gene,FUCA2
5470,2520,gene,0.0,True,Gene,GAST
5471,2521,gene,0.0,True,Gene,FUS
5472,2523,gene,0.0,True,Gene,FUT1
5473,2524,gene,0.0,True,Gene,FUT2
5474,2525,gene,0.0,True,Gene,FUT3
5475,2526,gene,0.0,True,Gene,FUT4
5476,2527,gene,0.0,True,Gene,FUT5
5477,2528,gene,0.0,True,Gene,FUT6
5478,252839,gene,0.0,True,Gene,TMEM9
5479,252884,gene,0.0,True,Gene,ZNF396
5480,2529,gene,0.0,True,Gene,FUT7
5481,252969,gene,0.0,True,Gene,NEIL2
5482,252983,gene,0.0,True,Gene,STXBP4
5483,252995,gene,0.0,True,Gene,FNDC5
5484,2530,gene,0.0,True,Gene,FUT8
5485,253012,gene,0.0,True,Gene,HEPACAM2
5486,253017,gene,0.0,True,Gene,TECRL
5487,2531,gene,0.0,True,Gene,KDSR
5488,253143,gene,0.0,True,Gene,PRR14L
5489,253152,gene,0.0,True,Gene,EPHX4
5490,253175,gene,0.0,True,Gene,CDY1B
5491,253190,gene,0.0,True,Gene,SERHL2
5492,2532,gene,0.0,True,Gene,ACKR1
5493,253260,gene,0.0,True,Gene,RICTOR
5494,2533,gene,0.0,True,Gene,FYB1
5495,253314,gene,0.0,True,Gene,EIF4E1B
5496,2534,gene,0.0,True,Gene,FYN
5497,253430,gene,0.0,True,Gene,IPMK
5498,253461,gene,0.0,True,Gene,ZBTB38
5499,2535,gene,0.0,True,Gene,FZD2
5500,253512,gene,0.0,True,Gene,SLC25A30
5501,253558,gene,0.0,True,Gene,LCLAT1
5502,253559,gene,0.0,True,Gene,CADM2
5503,253582,gene,0.0,True,Gene,TMEM244
5504,253635,gene,0.0,True,Gene,GPATCH11
5505,253639,gene,0.0,True,Gene,ZNF620
5506,253650,gene,0.0,True,Gene,ANKRD18A
5507,2537,gene,0.0,True,Gene,IFI6
5508,253714,gene,0.0,True,Gene,MMS22L
5509,253725,gene,0.0,True,Gene,WASHC2C
5510,253738,gene,0.0,True,Gene,EBF3
5511,253769,gene,0.0,True,Gene,WDR27
5512,253782,gene,0.0,True,Gene,CERS6
5513,2538,gene,0.0,True,Gene,G6PC1
5514,253827,gene,0.0,True,Gene,MSRB3
5515,253832,gene,0.0,True,Gene,ZDHHC20
5516,2539,gene,0.0,True,Gene,G6PD
5517,253935,gene,0.0,True,Gene,ANGPTL5
5518,253943,gene,0.0,True,Gene,YTHDF3
5519,253959,gene,0.0,True,Gene,RALGAPA1
5520,253980,gene,0.0,True,Gene,KCTD13
5521,253982,gene,0.0,True,Gene,ASPHD1
5522,254013,gene,0.0,True,Gene,ETFBKMT
5523,254042,gene,0.0,True,Gene,METAP1D
5524,254048,gene,0.0,True,Gene,UBN2
5525,254050,gene,0.0,True,Gene,LRRC43
5526,254065,gene,0.0,True,Gene,BRWD3
5527,254102,gene,0.0,True,Gene,EHBP1L1
5528,254122,gene,0.0,True,Gene,SNX32
5529,254158,gene,0.0,True,Gene,CXorf58
5530,254170,gene,0.0,True,Gene,FBXO33
5531,254173,gene,0.0,True,Gene,TTLL10
5532,254187,gene,0.0,True,Gene,TSGA10IP
5533,2542,gene,0.0,True,Gene,SLC37A4
5534,254225,gene,0.0,True,Gene,RNF169
5535,254228,gene,0.0,True,Gene,CALHM5
5536,254240,gene,0.0,True,Gene,BPIFC
5537,254251,gene,0.0,True,Gene,LCORL
5538,254263,gene,0.0,True,Gene,CNIH2
5539,254268,gene,0.0,True,Gene,AKNAD1
5540,254272,gene,0.0,True,Gene,TBC1D28
5541,254295,gene,0.0,True,Gene,PHYHD1
5542,254359,gene,0.0,True,Gene,ZDHHC24
5543,254394,gene,0.0,True,Gene,MCM9
5544,254427,gene,0.0,True,Gene,PROSER2
5545,254428,gene,0.0,True,Gene,SLC41A1
5546,254439,gene,0.0,True,Gene,C11orf86
5547,254528,gene,0.0,True,Gene,MEIOB
5548,254531,gene,0.0,True,Gene,LPCAT4
5549,254552,gene,0.0,True,Gene,NUDT8
5550,2547,gene,0.0,True,Gene,XRCC6
5551,254773,gene,0.0,True,Gene,LYG2
5552,254778,gene,0.0,True,Gene,VXN
5553,2548,gene,0.0,True,Gene,GAA
5554,254827,gene,0.0,True,Gene,NAALADL2
5555,254863,gene,0.0,True,Gene,TMEM256
5556,254887,gene,0.0,True,Gene,ZDHHC23
5557,2549,gene,0.0,True,Gene,GAB1
5558,254950,gene,0.0,True,Gene,KRTAP15-1
5559,254956,gene,0.0,True,Gene,MORN5
5560,2550,gene,0.0,True,Gene,GABBR1
5561,255022,gene,0.0,True,Gene,CALHM1
5562,255027,gene,0.0,True,Gene,MPV17L
5563,255043,gene,0.0,True,Gene,TMEM86B
5564,255057,gene,0.0,True,Gene,CBARP
5565,255061,gene,0.0,True,Gene,TAC4
5566,2551,gene,0.0,True,Gene,GABPA
5567,255101,gene,0.0,True,Gene,CFAP65
5568,255104,gene,0.0,True,Gene,TMCO4
5569,255119,gene,0.0,True,Gene,CFAP299
5570,255189,gene,0.0,True,Gene,PLA2G4F
5571,255220,gene,0.0,True,Gene,TXNDC8
5572,255231,gene,0.0,True,Gene,MCOLN2
5573,255239,gene,0.0,True,Gene,ANKK1
5574,255252,gene,0.0,True,Gene,LRRC57
5575,255275,gene,0.0,True,Gene,MYADML2
5576,2553,gene,0.0,True,Gene,GABPB1
5577,255308,gene,0.0,True,Gene,EIF2S3B
5578,255313,gene,0.0,True,Gene,CT47A11
5579,255324,gene,0.0,True,Gene,EPGN
5580,255349,gene,0.0,True,Gene,LHFPL7
5581,255374,gene,0.0,True,Gene,MBLAC1
5582,255394,gene,0.0,True,Gene,TCP11L2
5583,2554,gene,0.0,True,Gene,GABRA1
5584,255403,gene,0.0,True,Gene,ZNF718
5585,255411,gene,0.0,True,Gene,SPMIP11
5586,255426,gene,0.0,True,Gene,RASGEF1C
5587,255488,gene,0.0,True,Gene,RNF144B
5588,2555,gene,0.0,True,Gene,GABRA2
5589,255520,gene,0.0,True,Gene,ELMOD2
5590,2556,gene,0.0,True,Gene,GABRA3
5591,255626,gene,0.0,True,Gene,H2BC1
5592,255631,gene,0.0,True,Gene,COL24A1
5593,2557,gene,0.0,True,Gene,GABRA4
5594,255738,gene,0.0,True,Gene,PCSK9
5595,255743,gene,0.0,True,Gene,NPNT
5596,255758,gene,0.0,True,Gene,DYNLT2B
5597,255762,gene,0.0,True,Gene,PDZD9
5598,255783,gene,0.0,True,Gene,INAFM1
5599,255798,gene,0.0,True,Gene,SMCO1
5600,2558,gene,0.0,True,Gene,GABRA5
5601,255809,gene,0.0,True,Gene,C19orf38
5602,255877,gene,0.0,True,Gene,BCL6B
5603,255919,gene,0.0,True,Gene,CNEP1R1
5604,255928,gene,0.0,True,Gene,SYT14
5605,255967,gene,0.0,True,Gene,PAN3
5606,2560,gene,0.0,True,Gene,GABRB1
5607,256006,gene,0.0,True,Gene,ANKRD31
5608,256051,gene,0.0,True,Gene,ZNF549
5609,256076,gene,0.0,True,Gene,COL6A5
5610,2561,gene,0.0,True,Gene,GABRB2
5611,256126,gene,0.0,True,Gene,SYCE2
5612,256130,gene,0.0,True,Gene,TMEM196
5613,256158,gene,0.0,True,Gene,HMCN2
5614,2562,gene,0.0,True,Gene,GABRB3
5615,256223,gene,0.0,True,Gene,CDRT15L2
5616,256227,gene,0.0,True,Gene,STEAP1B
5617,256281,gene,0.0,True,Gene,NUDT14
5618,256297,gene,0.0,True,Gene,PTF1A
5619,2563,gene,0.0,True,Gene,GABRD
5620,256302,gene,0.0,True,Gene,NATD1
5621,256309,gene,0.0,True,Gene,CCDC110
5622,256329,gene,0.0,True,Gene,LMNTD2
5623,256356,gene,0.0,True,Gene,GK5
5624,256364,gene,0.0,True,Gene,EML3
5625,256369,gene,0.0,True,Gene,CCDC197
5626,256380,gene,0.0,True,Gene,SCML4
5627,256394,gene,0.0,True,Gene,SERPINA11
5628,2564,gene,0.0,True,Gene,GABRE
5629,256435,gene,0.0,True,Gene,ST6GALNAC3
5630,256471,gene,0.0,True,Gene,MFSD8
5631,256472,gene,0.0,True,Gene,TMEM151A
5632,2565,gene,0.0,True,Gene,GABRG1
5633,256536,gene,0.0,True,Gene,TCERG1L
5634,256586,gene,0.0,True,Gene,LYSMD2
5635,2566,gene,0.0,True,Gene,GABRG2
5636,256643,gene,0.0,True,Gene,BCLAF3
5637,256646,gene,0.0,True,Gene,NUTM1
5638,256691,gene,0.0,True,Gene,MAMDC2
5639,2567,gene,0.0,True,Gene,GABRG3
5640,256710,gene,0.0,True,Gene,GLIPR1L1
5641,256714,gene,0.0,True,Gene,MAP7D2
5642,256764,gene,0.0,True,Gene,WDR72
5643,2568,gene,0.0,True,Gene,GABRP
5644,256815,gene,0.0,True,Gene,C10orf67
5645,2569,gene,0.0,True,Gene,GABRR1
5646,256933,gene,0.0,True,Gene,NPB
5647,256957,gene,0.0,True,Gene,HEATR9
5648,256979,gene,0.0,True,Gene,SUN3
5649,256987,gene,0.0,True,Gene,SERINC5
5650,257,gene,0.0,True,Gene,ALX3
5651,2570,gene,0.0,True,Gene,GABRR2
5652,257000,gene,0.0,True,Gene,TINCR
5653,257019,gene,0.0,True,Gene,FRMD3
5654,257044,gene,0.0,True,Gene,CATSPERE
5655,257062,gene,0.0,True,Gene,CATSPERD
5656,257068,gene,0.0,True,Gene,PLCXD2
5657,2571,gene,0.0,True,Gene,GAD1
5658,257101,gene,0.0,True,Gene,ZNF683
5659,257106,gene,0.0,True,Gene,ARHGAP30
5660,257144,gene,0.0,True,Gene,GCSAM
5661,257160,gene,0.0,True,Gene,RNF214
5662,257169,gene,0.0,True,Gene,C9orf43
5663,257177,gene,0.0,True,Gene,CFAP126
5664,257194,gene,0.0,True,Gene,NEGR1
5665,2572,gene,0.0,True,Gene,GAD2
5666,257202,gene,0.0,True,Gene,GPX6
5667,257218,gene,0.0,True,Gene,SHPRH
5668,257236,gene,0.0,True,Gene,CFAP184
5669,257240,gene,0.0,True,Gene,KLHL34
5670,257313,gene,0.0,True,Gene,UTS2B
5671,257364,gene,0.0,True,Gene,SNX33
5672,257397,gene,0.0,True,Gene,TAB3
5673,257407,gene,0.0,True,Gene,C2orf72
5674,257415,gene,0.0,True,Gene,FAM133B
5675,25758,gene,0.0,True,Gene,KIAA1549L
5676,25759,gene,0.0,True,Gene,SHC2
5677,257629,gene,0.0,True,Gene,ANKS4B
5678,25763,gene,0.0,True,Gene,H2AP
5679,25764,gene,0.0,True,Gene,HYPK
5680,25766,gene,0.0,True,Gene,PRPF40B
5681,25769,gene,0.0,True,Gene,SLC24A2
5682,25770,gene,0.0,True,Gene,C22orf31
5683,25771,gene,0.0,True,Gene,TBC1D22A
5684,25774,gene,0.0,True,Gene,GSTT4
5685,25776,gene,0.0,True,Gene,CBY1
5686,25777,gene,0.0,True,Gene,SUN2
5687,25778,gene,0.0,True,Gene,DSTYK
5688,25780,gene,0.0,True,Gene,RASGRP3
5689,25782,gene,0.0,True,Gene,RAB3GAP2
5690,25788,gene,0.0,True,Gene,RAD54B
5691,25789,gene,0.0,True,Gene,TMEM59L
5692,25790,gene,0.0,True,Gene,CFAP45
5693,25791,gene,0.0,True,Gene,NGEF
5694,25792,gene,0.0,True,Gene,CIZ1
5695,25793,gene,0.0,True,Gene,FBXO7
5696,25794,gene,0.0,True,Gene,FSCN2
5697,25796,gene,0.0,True,Gene,PGLS
5698,25797,gene,0.0,True,Gene,QPCT
5699,25798,gene,0.0,True,Gene,BRI3
5700,25799,gene,0.0,True,Gene,ZNF324
5701,258,gene,0.0,True,Gene,AMBN
5702,2580,gene,0.0,True,Gene,GAK
5703,25800,gene,0.0,True,Gene,SLC39A6
5704,25801,gene,0.0,True,Gene,GCA
5705,258010,gene,0.0,True,Gene,SVIP
5706,25802,gene,0.0,True,Gene,LMOD1
5707,25803,gene,0.0,True,Gene,SPDEF
5708,25804,gene,0.0,True,Gene,LSM4
5709,25805,gene,0.0,True,Gene,BAMBI
5710,25806,gene,0.0,True,Gene,VAX2
5711,25807,gene,0.0,True,Gene,RHBDD3
5712,25809,gene,0.0,True,Gene,TTLL1
5713,2581,gene,0.0,True,Gene,GALC
5714,25813,gene,0.0,True,Gene,SAMM50
5715,25814,gene,0.0,True,Gene,ATXN10
5716,25816,gene,0.0,True,Gene,TNFAIP8
5717,25817,gene,0.0,True,Gene,TAFA5
5718,25818,gene,0.0,True,Gene,KLK5
5719,25819,gene,0.0,True,Gene,NOCT
5720,2582,gene,0.0,True,Gene,GALE
5721,25820,gene,0.0,True,Gene,ARIH1
5722,25821,gene,0.0,True,Gene,MTO1
5723,25822,gene,0.0,True,Gene,DNAJB5
5724,25823,gene,0.0,True,Gene,TPSG1
5725,25824,gene,0.0,True,Gene,PRDX5
5726,25825,gene,0.0,True,Gene,BACE2
5727,25827,gene,0.0,True,Gene,FBXL2
5728,25828,gene,0.0,True,Gene,TXN2
5729,25829,gene,0.0,True,Gene,TMEM184B
5730,2583,gene,0.0,True,Gene,B4GALNT1
5731,25830,gene,0.0,True,Gene,SULT4A1
5732,25831,gene,0.0,True,Gene,HECTD1
5733,25832,gene,0.0,True,Gene,NBPF14
5734,25833,gene,0.0,True,Gene,POU2F3
5735,25834,gene,0.0,True,Gene,MGAT4C
5736,25836,gene,0.0,True,Gene,NIPBL
5737,25837,gene,0.0,True,Gene,RAB26
5738,25839,gene,0.0,True,Gene,COG4
5739,2584,gene,0.0,True,Gene,GALK1
5740,25840,gene,0.0,True,Gene,TMT1A
5741,25841,gene,0.0,True,Gene,ABTB2
5742,25842,gene,0.0,True,Gene,ASF1A
5743,25843,gene,0.0,True,Gene,MOB4
5744,25844,gene,0.0,True,Gene,YIPF3
5745,25847,gene,0.0,True,Gene,ANAPC13
5746,25849,gene,0.0,True,Gene,PARM1
5747,2585,gene,0.0,True,Gene,GALK2
5748,25850,gene,0.0,True,Gene,ZNF345
5749,25851,gene,0.0,True,Gene,TECPR1
5750,25852,gene,0.0,True,Gene,ARMC8
5751,25853,gene,0.0,True,Gene,DCAF12
5752,25854,gene,0.0,True,Gene,FAM149A
5753,25855,gene,0.0,True,Gene,BRMS1
5754,25858,gene,0.0,True,Gene,CATSPERZ
5755,25861,gene,0.0,True,Gene,WHRN
5756,25862,gene,0.0,True,Gene,USP49
5757,25864,gene,0.0,True,Gene,ABHD14A
5758,25865,gene,0.0,True,Gene,PRKD2
5759,2587,gene,0.0,True,Gene,GALR1
5760,25870,gene,0.0,True,Gene,SUMF2
5761,25871,gene,0.0,True,Gene,NEPRO
5762,25873,gene,0.0,True,Gene,RPL36
5763,25874,gene,0.0,True,Gene,MPC2
5764,25875,gene,0.0,True,Gene,LETMD1
5765,25876,gene,0.0,True,Gene,SPEF1
5766,25878,gene,0.0,True,Gene,MXRA5
5767,25879,gene,0.0,True,Gene,DCAF13
5768,2588,gene,0.0,True,Gene,GALNS
5769,25880,gene,0.0,True,Gene,TMEM186
5770,25884,gene,0.0,True,Gene,CHRDL2
5771,25885,gene,0.0,True,Gene,POLR1A
5772,25886,gene,0.0,True,Gene,POC1A
5773,25888,gene,0.0,True,Gene,ZNF473
5774,2589,gene,0.0,True,Gene,GALNT1
5775,25890,gene,0.0,True,Gene,ABI3BP
5776,25891,gene,0.0,True,Gene,PAMR1
5777,25893,gene,0.0,True,Gene,TRIM58
5778,25894,gene,0.0,True,Gene,PLEKHG4
5779,25895,gene,0.0,True,Gene,EEF1AKMT3
5780,25896,gene,0.0,True,Gene,INTS7
5781,25897,gene,0.0,True,Gene,RNF19A
5782,25898,gene,0.0,True,Gene,RCHY1
5783,259,gene,0.0,True,Gene,AMBP
5784,2590,gene,0.0,True,Gene,GALNT2
5785,25900,gene,0.0,True,Gene,IFFO1
5786,25901,gene,0.0,True,Gene,CCDC28A
5787,25902,gene,0.0,True,Gene,MTHFD1L
5788,25903,gene,0.0,True,Gene,OLFML2B
5789,25904,gene,0.0,True,Gene,CNOT10
5790,25906,gene,0.0,True,Gene,ANAPC15
5791,25907,gene,0.0,True,Gene,TMEM158
5792,25909,gene,0.0,True,Gene,AHCTF1
5793,2591,gene,0.0,True,Gene,GALNT3
5794,25911,gene,0.0,True,Gene,DPCD
5795,25912,gene,0.0,True,Gene,C1orf43
5796,25913,gene,0.0,True,Gene,POT1
5797,25914,gene,0.0,True,Gene,RTTN
5798,25915,gene,0.0,True,Gene,NDUFAF3
5799,25917,gene,0.0,True,Gene,THUMPD3
5800,259173,gene,0.0,True,Gene,ALS2CL
5801,259197,gene,0.0,True,Gene,NCR3
5802,2592,gene,0.0,True,Gene,GALT
5803,25920,gene,0.0,True,Gene,NELFB
5804,25921,gene,0.0,True,Gene,ZDHHC5
5805,259217,gene,0.0,True,Gene,HSPA12A
5806,25923,gene,0.0,True,Gene,ATL3
5807,259230,gene,0.0,True,Gene,SGMS1
5808,259232,gene,0.0,True,Gene,NALCN
5809,259236,gene,0.0,True,Gene,TMIE
5810,259239,gene,0.0,True,Gene,WFDC11
5811,25924,gene,0.0,True,Gene,MYRIP
5812,259240,gene,0.0,True,Gene,WFDC9
5813,259249,gene,0.0,True,Gene,MRGPRX1
5814,25925,gene,0.0,True,Gene,ZNF521
5815,25926,gene,0.0,True,Gene,NOL11
5816,259266,gene,0.0,True,Gene,ASPM
5817,25927,gene,0.0,True,Gene,CNRIP1
5818,25928,gene,0.0,True,Gene,SOSTDC1
5819,259282,gene,0.0,True,Gene,BOD1L1
5820,259285,gene,0.0,True,Gene,TAS2R39
5821,259286,gene,0.0,True,Gene,TAS2R40
5822,259289,gene,0.0,True,Gene,TAS2R43
5823,25929,gene,0.0,True,Gene,GEMIN5
5824,259290,gene,0.0,True,Gene,TAS2R31
5825,259292,gene,0.0,True,Gene,TAS2R46
5826,259293,gene,0.0,True,Gene,TAS2R30
5827,259294,gene,0.0,True,Gene,TAS2R19
5828,259295,gene,0.0,True,Gene,TAS2R20
5829,259296,gene,0.0,True,Gene,TAS2R50
5830,2593,gene,0.0,True,Gene,GAMT
5831,25930,gene,0.0,True,Gene,PTPN23
5832,259307,gene,0.0,True,Gene,IL4I1
5833,259308,gene,0.0,True,Gene,SPATA31F1
5834,25932,gene,0.0,True,Gene,CLIC4
5835,25934,gene,0.0,True,Gene,NIPSNAP3A
5836,25936,gene,0.0,True,Gene,NSL1
5837,25937,gene,0.0,True,Gene,WWTR1
5838,25938,gene,0.0,True,Gene,HEATR5A
5839,25939,gene,0.0,True,Gene,SAMHD1
5840,25940,gene,0.0,True,Gene,FAM98A
5841,25941,gene,0.0,True,Gene,TPGS2
5842,25942,gene,0.0,True,Gene,SIN3A
5843,25943,gene,0.0,True,Gene,DNAAF9
5844,25945,gene,0.0,True,Gene,NECTIN3
5845,25946,gene,0.0,True,Gene,ZNF385A
5846,25948,gene,0.0,True,Gene,KBTBD2
5847,25949,gene,0.0,True,Gene,SYF2
5848,2595,gene,0.0,True,Gene,GANC
5849,25950,gene,0.0,True,Gene,RWDD3
5850,25953,gene,0.0,True,Gene,PNKD
5851,25956,gene,0.0,True,Gene,SEC31B
5852,25957,gene,0.0,True,Gene,PNISR
5853,25959,gene,0.0,True,Gene,KANK2
5854,2596,gene,0.0,True,Gene,GAP43
5855,25960,gene,0.0,True,Gene,ADGRA2
5856,25961,gene,0.0,True,Gene,NUDT13
5857,25962,gene,0.0,True,Gene,VIRMA
5858,25963,gene,0.0,True,Gene,TMEM87A
5859,25966,gene,0.0,True,Gene,C2CD2
5860,2597,gene,0.0,True,Gene,GAPDH
5861,25970,gene,0.0,True,Gene,SH2B1
5862,25972,gene,0.0,True,Gene,UNC50
5863,25973,gene,0.0,True,Gene,PARS2
5864,25974,gene,0.0,True,Gene,MMACHC
5865,25975,gene,0.0,True,Gene,EGFL6
5866,25976,gene,0.0,True,Gene,TIPARP
5867,25977,gene,0.0,True,Gene,NECAP1
5868,25978,gene,0.0,True,Gene,CHMP2B
5869,25979,gene,0.0,True,Gene,DHRS7B
5870,25980,gene,0.0,True,Gene,AAR2
5871,25981,gene,0.0,True,Gene,DNAH1
5872,25983,gene,0.0,True,Gene,NGDN
5873,25984,gene,0.0,True,Gene,KRT23
5874,25987,gene,0.0,True,Gene,TSKU
5875,25988,gene,0.0,True,Gene,HINFP
5876,25989,gene,0.0,True,Gene,ULK3
5877,25992,gene,0.0,True,Gene,SNED1
5878,25994,gene,0.0,True,Gene,HIGD1A
5879,25996,gene,0.0,True,Gene,REXO2
5880,25998,gene,0.0,True,Gene,IBTK
5881,25999,gene,0.0,True,Gene,CLIP3
5882,26,gene,0.0,True,Gene,AOC1
5883,26000,gene,0.0,True,Gene,TBC1D10B
5884,26001,gene,0.0,True,Gene,RNF167
5885,26002,gene,0.0,True,Gene,MOXD1
5886,26003,gene,0.0,True,Gene,GORASP2
5887,26005,gene,0.0,True,Gene,C2CD3
5888,26007,gene,0.0,True,Gene,TKFC
5889,26009,gene,0.0,True,Gene,ZZZ3
5890,26010,gene,0.0,True,Gene,SPATS2L
5891,26011,gene,0.0,True,Gene,TENM4
5892,26012,gene,0.0,True,Gene,NSMF
5893,26013,gene,0.0,True,Gene,L3MBTL1
5894,26015,gene,0.0,True,Gene,RPAP1
5895,26017,gene,0.0,True,Gene,FAM32A
5896,26018,gene,0.0,True,Gene,LRIG1
5897,26019,gene,0.0,True,Gene,UPF2
5898,26020,gene,0.0,True,Gene,LRP10
5899,26022,gene,0.0,True,Gene,TMEM98
5900,26024,gene,0.0,True,Gene,PTCD1
5901,26025,gene,0.0,True,Gene,PCDHGA12
5902,26027,gene,0.0,True,Gene,ACOT11
5903,260293,gene,0.0,True,Gene,CYP4X1
5904,26030,gene,0.0,True,Gene,PLEKHG3
5905,26031,gene,0.0,True,Gene,OSBPL3
5906,26032,gene,0.0,True,Gene,SUSD5
5907,26033,gene,0.0,True,Gene,ATRNL1
5908,260334,gene,0.0,True,Gene,TUBB8B
5909,26034,gene,0.0,True,Gene,IPCEF1
5910,26035,gene,0.0,True,Gene,GLCE
5911,26036,gene,0.0,True,Gene,ZNF451
5912,26037,gene,0.0,True,Gene,SIPA1L1
5913,26038,gene,0.0,True,Gene,CHD5
5914,26039,gene,0.0,True,Gene,SS18L1
5915,26040,gene,0.0,True,Gene,SETBP1
5916,260425,gene,0.0,True,Gene,MAGI3
5917,260429,gene,0.0,True,Gene,PRSS33
5918,26043,gene,0.0,True,Gene,UBXN7
5919,260434,gene,0.0,True,Gene,PYDC1
5920,260436,gene,0.0,True,Gene,FDCSP
5921,26045,gene,0.0,True,Gene,LRRTM2
5922,26046,gene,0.0,True,Gene,LTN1
5923,26047,gene,0.0,True,Gene,CNTNAP2
5924,26048,gene,0.0,True,Gene,ZNF500
5925,26049,gene,0.0,True,Gene,FAM169A
5926,26050,gene,0.0,True,Gene,SLITRK5
5927,26051,gene,0.0,True,Gene,PPP1R16B
5928,26052,gene,0.0,True,Gene,DNM3
5929,26053,gene,0.0,True,Gene,AUTS2
5930,26054,gene,0.0,True,Gene,SENP6
5931,26056,gene,0.0,True,Gene,RAB11FIP5
5932,26057,gene,0.0,True,Gene,ANKRD17
5933,26058,gene,0.0,True,Gene,GIGYF2
5934,26059,gene,0.0,True,Gene,ERC2
5935,26060,gene,0.0,True,Gene,APPL1
5936,26061,gene,0.0,True,Gene,HACL1
5937,26063,gene,0.0,True,Gene,DECR2
5938,26064,gene,0.0,True,Gene,RAI14
5939,26065,gene,0.0,True,Gene,LSM14A
5940,26071,gene,0.0,True,Gene,RTL8A
5941,26073,gene,0.0,True,Gene,POLDIP2
5942,26074,gene,0.0,True,Gene,CFAP61
5943,26084,gene,0.0,True,Gene,ARHGEF26
5944,26085,gene,0.0,True,Gene,KLK13
5945,26086,gene,0.0,True,Gene,GPSM1
5946,26088,gene,0.0,True,Gene,GGA1
5947,26090,gene,0.0,True,Gene,ABHD12
5948,26091,gene,0.0,True,Gene,HERC4
5949,26092,gene,0.0,True,Gene,TOR1AIP1
5950,26093,gene,0.0,True,Gene,CCDC9
5951,26094,gene,0.0,True,Gene,DCAF4
5952,26095,gene,0.0,True,Gene,PTPN20
5953,26097,gene,0.0,True,Gene,CHTOP
5954,26098,gene,0.0,True,Gene,EDRF1
5955,26099,gene,0.0,True,Gene,SZRD1
5956,26100,gene,0.0,True,Gene,WIPI2
5957,26108,gene,0.0,True,Gene,PYGO1
5958,26112,gene,0.0,True,Gene,CCDC69
5959,26115,gene,0.0,True,Gene,TANC2
5960,26118,gene,0.0,True,Gene,WSB1
5961,26119,gene,0.0,True,Gene,LDLRAP1
5962,26121,gene,0.0,True,Gene,PRPF31
5963,26122,gene,0.0,True,Gene,EPC2
5964,26123,gene,0.0,True,Gene,TCTN3
5965,26127,gene,0.0,True,Gene,FGFR1OP2
5966,26128,gene,0.0,True,Gene,KIFBP
5967,26130,gene,0.0,True,Gene,GAPVD1
5968,26133,gene,0.0,True,Gene,TRPC4AP
5969,26135,gene,0.0,True,Gene,SERBP1
5970,26136,gene,0.0,True,Gene,TES
5971,26137,gene,0.0,True,Gene,ZBTB20
5972,26140,gene,0.0,True,Gene,TTLL3
5973,26145,gene,0.0,True,Gene,IRF2BP1
5974,26146,gene,0.0,True,Gene,TRAF3IP1
5975,26147,gene,0.0,True,Gene,PHF19
5976,26149,gene,0.0,True,Gene,ZNF658
5977,2615,gene,0.0,True,Gene,LRRC32
5978,26150,gene,0.0,True,Gene,RIBC2
5979,26151,gene,0.0,True,Gene,NAT9
5980,26152,gene,0.0,True,Gene,ZNF337
5981,26153,gene,0.0,True,Gene,KIF26A
5982,26154,gene,0.0,True,Gene,ABCA12
5983,26155,gene,0.0,True,Gene,NOC2L
5984,26156,gene,0.0,True,Gene,RSL1D1
5985,26157,gene,0.0,True,Gene,GIMAP2
5986,26160,gene,0.0,True,Gene,IFT172
5987,26164,gene,0.0,True,Gene,MTG2
5988,26165,gene,0.0,True,Gene,SPATA31A7
5989,26166,gene,0.0,True,Gene,RGS22
5990,26167,gene,0.0,True,Gene,PCDHB5
5991,26168,gene,0.0,True,Gene,SENP3
5992,2617,gene,0.0,True,Gene,GARS1
5993,261726,gene,0.0,True,Gene,TIPRL
5994,261729,gene,0.0,True,Gene,STEAP2
5995,26173,gene,0.0,True,Gene,INTS1
5996,261734,gene,0.0,True,Gene,NPHP4
5997,26175,gene,0.0,True,Gene,LYSET
5998,2618,gene,0.0,True,Gene,GART
5999,2619,gene,0.0,True,Gene,GAS1
6000,26190,gene,0.0,True,Gene,FBXW2
6001,26191,gene,0.0,True,Gene,PTPN22
